date,createdAt,timestamp,context,value
2024-05-13 17:55:43.719000-06:00,1715644543719,1715644543719,{},34.0
2024-05-13 17:55:42.686000-06:00,1715644542686,1715644542686,{},34.0
2024-05-13 17:55:41.665000-06:00,1715644541665,1715644541665,{},34.0
2024-05-13 17:55:40.638000-06:00,1715644540638,1715644540638,{},34.0
2024-05-13 17:55:39.614000-06:00,1715644539614,1715644539614,{},34.0
2024-05-13 17:55:38.571000-06:00,1715644538571,1715644538571,{},34.0
2024-05-13 17:55:37.386000-06:00,1715644537386,1715644537386,{},34.0
2024-05-13 17:55:36.352000-06:00,1715644536352,1715644536352,{},34.0
2024-05-13 17:55:35.309000-06:00,1715644535309,1715644535309,{},34.0
2024-05-13 17:55:34.409000-06:00,1715644534409,1715644534409,{},34.0
2024-05-13 17:55:33.382000-06:00,1715644533382,1715644533382,{},34.0
2024-05-13 17:55:32.218000-06:00,1715644532218,1715644532218,{},34.0
2024-05-13 17:55:31.292000-06:00,1715644531292,1715644531292,{},34.0
2024-05-13 17:55:30.270000-06:00,1715644530270,1715644530270,{},34.0
2024-05-13 17:55:29.230000-06:00,1715644529230,1715644529230,{},34.0
2024-05-13 17:55:28.191000-06:00,1715644528191,1715644528191,{},34.0
2024-05-13 17:55:27.018000-06:00,1715644527018,1715644527018,{},34.0
2024-05-13 17:55:26.106000-06:00,1715644526106,1715644526106,{},34.0
2024-05-13 17:55:25.073000-06:00,1715644525073,1715644525073,{},34.0
2024-05-13 17:55:24.047000-06:00,1715644524047,1715644524047,{},34.0
2024-05-13 17:55:23.043000-06:00,1715644523043,1715644523043,{},34.0
2024-05-13 17:55:21.974000-06:00,1715644521974,1715644521974,{},33.0
2024-05-13 17:55:20.943000-06:00,1715644520943,1715644520943,{},34.0
2024-05-13 17:55:19.766000-06:00,1715644519766,1715644519766,{},34.0
2024-05-13 17:55:18.855000-06:00,1715644518855,1715644518855,{},34.0
2024-05-13 17:55:17.716000-06:00,1715644517716,1715644517716,{},34.0
2024-05-13 17:55:16.803000-06:00,1715644516803,1715644516803,{},34.0
2024-05-13 17:55:15.779000-06:00,1715644515779,1715644515779,{},34.0
2024-05-13 17:55:14.717000-06:00,1715644514717,1715644514717,{},34.0
2024-05-13 17:55:13.709000-06:00,1715644513709,1715644513709,{},34.0
2024-05-13 17:55:12.658000-06:00,1715644512658,1715644512658,{},34.0
2024-05-13 17:55:11.619000-06:00,1715644511619,1715644511619,{},34.0
2024-05-13 17:55:10.579000-06:00,1715644510579,1715644510579,{},34.0
2024-05-13 17:55:09.559000-06:00,1715644509559,1715644509559,{},34.0
2024-05-13 17:55:08.510000-06:00,1715644508510,1715644508510,{},34.0
2024-05-13 17:55:07.474000-06:00,1715644507474,1715644507474,{},34.0
2024-05-13 17:55:06.447000-06:00,1715644506447,1715644506447,{},34.0
2024-05-13 17:55:05.394000-06:00,1715644505394,1715644505394,{},34.0
2024-05-13 17:55:04.366000-06:00,1715644504366,1715644504366,{},34.0
2024-05-13 17:55:03.314000-06:00,1715644503314,1715644503314,{},34.0
2024-05-13 17:55:02.286000-06:00,1715644502286,1715644502286,{},34.0
2024-05-13 17:55:01.122000-06:00,1715644501122,1715644501122,{},34.0
2024-05-13 17:55:00.211000-06:00,1715644500211,1715644500211,{},34.0
2024-05-13 17:54:59.041000-06:00,1715644499041,1715644499041,{},34.0
2024-05-13 17:54:58.156000-06:00,1715644498156,1715644498156,{},34.0
2024-05-13 17:54:56.982000-06:00,1715644496982,1715644496982,{},34.0
2024-05-13 17:54:56.087000-06:00,1715644496087,1715644496087,{},34.0
2024-05-13 17:54:55.024000-06:00,1715644495024,1715644495024,{},34.0
2024-05-13 17:54:54.283000-06:00,1715644494283,1715644494283,{},34.0
2024-05-13 17:54:52.941000-06:00,1715644492941,1715644492941,{},34.0
2024-05-13 17:54:51.785000-06:00,1715644491785,1715644491785,{},34.0
2024-05-13 17:54:50.875000-06:00,1715644490875,1715644490875,{},35.0
2024-05-13 17:54:49.836000-06:00,1715644489836,1715644489836,{},35.0
2024-05-13 17:54:48.810000-06:00,1715644488810,1715644488810,{},34.0
2024-05-13 17:54:47.656000-06:00,1715644487656,1715644487656,{},34.0
2024-05-13 17:54:46.602000-06:00,1715644486602,1715644486602,{},34.0
2024-05-13 17:54:45.707000-06:00,1715644485707,1715644485707,{},34.0
2024-05-13 17:54:44.683000-06:00,1715644484683,1715644484683,{},35.0
2024-05-13 17:54:43.658000-06:00,1715644483658,1715644483658,{},34.0
2024-05-13 17:54:42.624000-06:00,1715644482624,1715644482624,{},35.0
2024-05-13 17:54:41.569000-06:00,1715644481569,1715644481569,{},34.0
2024-05-13 17:54:40.537000-06:00,1715644480537,1715644480537,{},34.0
2024-05-13 17:54:39.471000-06:00,1715644479471,1715644479471,{},34.0
2024-05-13 17:54:38.442000-06:00,1715644478442,1715644478442,{},34.0
2024-05-13 17:54:37.422000-06:00,1715644477422,1715644477422,{},35.0
2024-05-13 17:54:36.382000-06:00,1715644476382,1715644476382,{},34.0
2024-05-13 17:54:35.359000-06:00,1715644475359,1715644475359,{},35.0
2024-05-13 17:54:34.315000-06:00,1715644474315,1715644474315,{},34.0
2024-05-13 17:54:33.283000-06:00,1715644473283,1715644473283,{},35.0
2024-05-13 17:54:32.252000-06:00,1715644472252,1715644472252,{},34.0
2024-05-13 17:54:31.202000-06:00,1715644471202,1715644471202,{},35.0
2024-05-13 17:54:30.256000-06:00,1715644470256,1715644470256,{},35.0
2024-05-13 17:54:29.128000-06:00,1715644469128,1715644469128,{},34.0
2024-05-13 17:54:28.091000-06:00,1715644468091,1715644468091,{},34.0
2024-05-13 17:54:27.041000-06:00,1715644467041,1715644467041,{},35.0
2024-05-13 17:54:26.015000-06:00,1715644466015,1715644466015,{},35.0
2024-05-13 17:54:24.845000-06:00,1715644464845,1715644464845,{},34.0
2024-05-13 17:54:23.922000-06:00,1715644463922,1715644463922,{},35.0
2024-05-13 17:54:22.909000-06:00,1715644462909,1715644462909,{},35.0
2024-05-13 17:54:21.744000-06:00,1715644461744,1715644461744,{},35.0
2024-05-13 17:54:20.710000-06:00,1715644460710,1715644460710,{},35.0
2024-05-13 17:54:19.790000-06:00,1715644459790,1715644459790,{},35.0
2024-05-13 17:54:18.769000-06:00,1715644458769,1715644458769,{},35.0
2024-05-13 17:54:17.736000-06:00,1715644457736,1715644457736,{},35.0
2024-05-13 17:54:16.707000-06:00,1715644456707,1715644456707,{},35.0
2024-05-13 17:54:15.654000-06:00,1715644455654,1715644455654,{},35.0
2024-05-13 17:54:14.479000-06:00,1715644454479,1715644454479,{},35.0
2024-05-13 17:54:13.582000-06:00,1715644453582,1715644453582,{},35.0
2024-05-13 17:54:12.558000-06:00,1715644452558,1715644452558,{},35.0
2024-05-13 17:54:11.511000-06:00,1715644451511,1715644451511,{},35.0
2024-05-13 17:54:10.338000-06:00,1715644450338,1715644450338,{},35.0
2024-05-13 17:54:09.445000-06:00,1715644449445,1715644449445,{},35.0
2024-05-13 17:54:08.294000-06:00,1715644448294,1715644448294,{},35.0
2024-05-13 17:54:07.370000-06:00,1715644447370,1715644447370,{},35.0
2024-05-13 17:54:06.324000-06:00,1715644446324,1715644446324,{},35.0
2024-05-13 17:54:05.168000-06:00,1715644445168,1715644445168,{},34.0
2024-05-13 17:54:04.261000-06:00,1715644444261,1715644444261,{},34.0
2024-05-13 17:54:03.235000-06:00,1715644443235,1715644443235,{},35.0
2024-05-13 17:54:02.185000-06:00,1715644442185,1715644442185,{},35.0
2024-05-13 17:54:01.009000-06:00,1715644441009,1715644441009,{},35.0
2024-05-13 17:54:00.116000-06:00,1715644440116,1715644440116,{},34.0
2024-05-13 17:53:58.937000-06:00,1715644438937,1715644438937,{},35.0
2024-05-13 17:53:58.023000-06:00,1715644438023,1715644438023,{},35.0
2024-05-13 17:53:56.993000-06:00,1715644436993,1715644436993,{},34.0
2024-05-13 17:53:55.981000-06:00,1715644435981,1715644435981,{},35.0
2024-05-13 17:53:54.916000-06:00,1715644434916,1715644434916,{},35.0
2024-05-13 17:53:53.888000-06:00,1715644433888,1715644433888,{},35.0
2024-05-13 17:53:52.839000-06:00,1715644432839,1715644432839,{},35.0
2024-05-13 17:53:51.691000-06:00,1715644431691,1715644431691,{},34.0
2024-05-13 17:53:50.771000-06:00,1715644430771,1715644430771,{},35.0
2024-05-13 17:53:49.722000-06:00,1715644429722,1715644429722,{},34.0
2024-05-13 17:53:48.693000-06:00,1715644428693,1715644428693,{},34.0
2024-05-13 17:53:47.668000-06:00,1715644427668,1715644427668,{},35.0
2024-05-13 17:53:46.625000-06:00,1715644426625,1715644426625,{},35.0
2024-05-13 17:53:45.582000-06:00,1715644425582,1715644425582,{},35.0
2024-05-13 17:53:44.544000-06:00,1715644424544,1715644424544,{},34.0
2024-05-13 17:53:43.536000-06:00,1715644423536,1715644423536,{},35.0
2024-05-13 17:53:42.375000-06:00,1715644422375,1715644422375,{},35.0
2024-05-13 17:53:41.458000-06:00,1715644421458,1715644421458,{},35.0
2024-05-13 17:53:40.292000-06:00,1715644420292,1715644420292,{},35.0
2024-05-13 17:53:39.402000-06:00,1715644419402,1715644419402,{},35.0
2024-05-13 17:53:38.343000-06:00,1715644418343,1715644418343,{},35.0
2024-05-13 17:53:37.325000-06:00,1715644417325,1715644417325,{},35.0
2024-05-13 17:53:36.276000-06:00,1715644416276,1715644416276,{},35.0
2024-05-13 17:53:35.271000-06:00,1715644415271,1715644415271,{},35.0
2024-05-13 17:53:34.213000-06:00,1715644414213,1715644414213,{},35.0
2024-05-13 17:53:33.171000-06:00,1715644413171,1715644413171,{},35.0
2024-05-13 17:53:32.137000-06:00,1715644412137,1715644412137,{},35.0
2024-05-13 17:53:31.098000-06:00,1715644411098,1715644411098,{},35.0
2024-05-13 17:53:30.056000-06:00,1715644410056,1715644410056,{},35.0
2024-05-13 17:53:29.012000-06:00,1715644409012,1715644409012,{},35.0
2024-05-13 17:53:27.845000-06:00,1715644407845,1715644407845,{},35.0
2024-05-13 17:53:26.962000-06:00,1715644406962,1715644406962,{},35.0
2024-05-13 17:53:25.891000-06:00,1715644405891,1715644405891,{},35.0
2024-05-13 17:53:24.747000-06:00,1715644404747,1715644404747,{},35.0
2024-05-13 17:53:23.820000-06:00,1715644403820,1715644403820,{},35.0
2024-05-13 17:53:22.666000-06:00,1715644402666,1715644402666,{},35.0
2024-05-13 17:53:21.750000-06:00,1715644401750,1715644401750,{},35.0
2024-05-13 17:53:20.741000-06:00,1715644400741,1715644400741,{},35.0
2024-05-13 17:53:19.683000-06:00,1715644399683,1715644399683,{},35.0
2024-05-13 17:53:18.657000-06:00,1715644398657,1715644398657,{},35.0
2024-05-13 17:53:17.625000-06:00,1715644397625,1715644397625,{},36.0
2024-05-13 17:53:16.607000-06:00,1715644396607,1715644396607,{},35.0
2024-05-13 17:53:15.411000-06:00,1715644395411,1715644395411,{},35.0
2024-05-13 17:53:14.535000-06:00,1715644394535,1715644394535,{},35.0
2024-05-13 17:53:13.504000-06:00,1715644393504,1715644393504,{},35.0
2024-05-13 17:53:12.447000-06:00,1715644392447,1715644392447,{},35.0
2024-05-13 17:53:11.426000-06:00,1715644391426,1715644391426,{},35.0
2024-05-13 17:53:10.355000-06:00,1715644390355,1715644390355,{},35.0
2024-05-13 17:53:09.370000-06:00,1715644389370,1715644389370,{},35.0
2024-05-13 17:53:08.225000-06:00,1715644388225,1715644388225,{},35.0
2024-05-13 17:53:07.347000-06:00,1715644387347,1715644387347,{},36.0
2024-05-13 17:53:06.372000-06:00,1715644386372,1715644386372,{},36.0
2024-05-13 17:53:05.221000-06:00,1715644385221,1715644385221,{},36.0
2024-05-13 17:53:04.358000-06:00,1715644384358,1715644384358,{},35.0
2024-05-13 17:53:03.223000-06:00,1715644383223,1715644383223,{},35.0
2024-05-13 17:53:02.348000-06:00,1715644382348,1715644382348,{},35.0
2024-05-13 17:53:01.355000-06:00,1715644381355,1715644381355,{},36.0
2024-05-13 17:53:01.094000-06:00,1715644381094,1715644381094,{},35.0
2024-05-13 17:52:58.961000-06:00,1715644378961,1715644378961,{},36.0
2024-05-13 17:52:57.915000-06:00,1715644377915,1715644377915,{},35.0
2024-05-13 17:52:56.891000-06:00,1715644376891,1715644376891,{},36.0
2024-05-13 17:52:55.872000-06:00,1715644375872,1715644375872,{},35.0
2024-05-13 17:52:54.824000-06:00,1715644374824,1715644374824,{},36.0
2024-05-13 17:52:53.650000-06:00,1715644373650,1715644373650,{},36.0
2024-05-13 17:52:52.746000-06:00,1715644372746,1715644372746,{},35.0
2024-05-13 17:52:51.711000-06:00,1715644371711,1715644371711,{},35.0
2024-05-13 17:52:50.695000-06:00,1715644370695,1715644370695,{},36.0
2024-05-13 17:52:49.633000-06:00,1715644369633,1715644369633,{},36.0
2024-05-13 17:52:48.595000-06:00,1715644368595,1715644368595,{},35.0
2024-05-13 17:52:47.571000-06:00,1715644367571,1715644367571,{},36.0
2024-05-13 17:52:46.546000-06:00,1715644366546,1715644366546,{},35.0
2024-05-13 17:52:45.485000-06:00,1715644365485,1715644365485,{},36.0
2024-05-13 17:52:44.434000-06:00,1715644364434,1715644364434,{},36.0
2024-05-13 17:52:43.407000-06:00,1715644363407,1715644363407,{},36.0
2024-05-13 17:52:42.374000-06:00,1715644362374,1715644362374,{},36.0
2024-05-13 17:52:41.217000-06:00,1715644361217,1715644361217,{},36.0
2024-05-13 17:52:40.296000-06:00,1715644360296,1715644360296,{},35.0
2024-05-13 17:52:39.274000-06:00,1715644359274,1715644359274,{},36.0
2024-05-13 17:52:38.257000-06:00,1715644358257,1715644358257,{},36.0
2024-05-13 17:52:37.198000-06:00,1715644357198,1715644357198,{},36.0
2024-05-13 17:52:36.172000-06:00,1715644356172,1715644356172,{},36.0
2024-05-13 17:52:35.132000-06:00,1715644355132,1715644355132,{},36.0
2024-05-13 17:52:34.115000-06:00,1715644354115,1715644354115,{},36.0
2024-05-13 17:52:33.074000-06:00,1715644353074,1715644353074,{},36.0
2024-05-13 17:52:32.014000-06:00,1715644352014,1715644352014,{},36.0
2024-05-13 17:52:30.976000-06:00,1715644350976,1715644350976,{},36.0
2024-05-13 17:52:29.945000-06:00,1715644349945,1715644349945,{},36.0
2024-05-13 17:52:28.922000-06:00,1715644348922,1715644348922,{},36.0
2024-05-13 17:52:27.866000-06:00,1715644347866,1715644347866,{},36.0
2024-05-13 17:52:26.830000-06:00,1715644346830,1715644346830,{},36.0
2024-05-13 17:52:25.672000-06:00,1715644345672,1715644345672,{},36.0
2024-05-13 17:52:24.769000-06:00,1715644344769,1715644344769,{},36.0
2024-05-13 17:52:23.722000-06:00,1715644343722,1715644343722,{},36.0
2024-05-13 17:52:22.684000-06:00,1715644342684,1715644342684,{},36.0
2024-05-13 17:52:21.641000-06:00,1715644341641,1715644341641,{},36.0
2024-05-13 17:52:20.618000-06:00,1715644340618,1715644340618,{},36.0
2024-05-13 17:52:19.586000-06:00,1715644339586,1715644339586,{},36.0
2024-05-13 17:52:18.533000-06:00,1715644338533,1715644338533,{},36.0
2024-05-13 17:52:17.503000-06:00,1715644337503,1715644337503,{},36.0
2024-05-13 17:52:16.482000-06:00,1715644336482,1715644336482,{},36.0
2024-05-13 17:52:15.427000-06:00,1715644335427,1715644335427,{},36.0
2024-05-13 17:52:14.267000-06:00,1715644334267,1715644334267,{},36.0
2024-05-13 17:52:13.372000-06:00,1715644333372,1715644333372,{},36.0
2024-05-13 17:52:12.198000-06:00,1715644332198,1715644332198,{},36.0
2024-05-13 17:52:11.285000-06:00,1715644331285,1715644331285,{},36.0
2024-05-13 17:52:10.123000-06:00,1715644330123,1715644330123,{},36.0
2024-05-13 17:52:09.093000-06:00,1715644329093,1715644329093,{},36.0
2024-05-13 17:52:08.202000-06:00,1715644328202,1715644328202,{},36.0
2024-05-13 17:52:07.149000-06:00,1715644327149,1715644327149,{},36.0
2024-05-13 17:52:06.112000-06:00,1715644326112,1715644326112,{},36.0
2024-05-13 17:52:04.954000-06:00,1715644324954,1715644324954,{},36.0
2024-05-13 17:52:04.025000-06:00,1715644324025,1715644324025,{},36.0
2024-05-13 17:52:03.022000-06:00,1715644323022,1715644323022,{},36.0
2024-05-13 17:52:01.839000-06:00,1715644321839,1715644321839,{},36.0
2024-05-13 17:52:00.930000-06:00,1715644320930,1715644320930,{},36.0
2024-05-13 17:51:59.902000-06:00,1715644319902,1715644319902,{},36.0
2024-05-13 17:51:58.852000-06:00,1715644318852,1715644318852,{},36.0
2024-05-13 17:51:57.690000-06:00,1715644317690,1715644317690,{},36.0
2024-05-13 17:51:56.801000-06:00,1715644316801,1715644316801,{},36.0
2024-05-13 17:51:55.741000-06:00,1715644315741,1715644315741,{},36.0
2024-05-13 17:51:54.731000-06:00,1715644314731,1715644314731,{},36.0
2024-05-13 17:51:53.681000-06:00,1715644313681,1715644313681,{},36.0
2024-05-13 17:51:52.513000-06:00,1715644312513,1715644312513,{},36.0
2024-05-13 17:51:51.618000-06:00,1715644311618,1715644311618,{},36.0
2024-05-13 17:51:50.586000-06:00,1715644310586,1715644310586,{},36.0
2024-05-13 17:51:49.530000-06:00,1715644309530,1715644309530,{},36.0
2024-05-13 17:51:48.571000-06:00,1715644308571,1715644308571,{},36.0
2024-05-13 17:51:47.454000-06:00,1715644307454,1715644307454,{},37.0
2024-05-13 17:51:46.436000-06:00,1715644306436,1715644306436,{},36.0
2024-05-13 17:51:45.386000-06:00,1715644305386,1715644305386,{},36.0
2024-05-13 17:51:44.365000-06:00,1715644304365,1715644304365,{},36.0
2024-05-13 17:51:43.304000-06:00,1715644303304,1715644303304,{},36.0
2024-05-13 17:51:42.300000-06:00,1715644302300,1715644302300,{},37.0
2024-05-13 17:51:41.270000-06:00,1715644301270,1715644301270,{},36.0
2024-05-13 17:51:40.208000-06:00,1715644300208,1715644300208,{},36.0
2024-05-13 17:51:39.170000-06:00,1715644299170,1715644299170,{},36.0
2024-05-13 17:51:38.132000-06:00,1715644298132,1715644298132,{},36.0
2024-05-13 17:51:37.107000-06:00,1715644297107,1715644297107,{},36.0
2024-05-13 17:51:36.059000-06:00,1715644296059,1715644296059,{},37.0
2024-05-13 17:51:35.028000-06:00,1715644295028,1715644295028,{},36.0
2024-05-13 17:51:34.009000-06:00,1715644294009,1715644294009,{},37.0
2024-05-13 17:51:32.964000-06:00,1715644292964,1715644292964,{},37.0
2024-05-13 17:51:31.933000-06:00,1715644291933,1715644291933,{},36.0
2024-05-13 17:51:30.879000-06:00,1715644290879,1715644290879,{},36.0
2024-05-13 17:51:29.823000-06:00,1715644289823,1715644289823,{},36.0
2024-05-13 17:51:28.824000-06:00,1715644288824,1715644288824,{},37.0
2024-05-13 17:51:27.645000-06:00,1715644287645,1715644287645,{},37.0
2024-05-13 17:51:26.722000-06:00,1715644286722,1715644286722,{},36.0
2024-05-13 17:51:25.695000-06:00,1715644285695,1715644285695,{},37.0
2024-05-13 17:51:24.676000-06:00,1715644284676,1715644284676,{},37.0
2024-05-13 17:51:23.631000-06:00,1715644283631,1715644283631,{},37.0
2024-05-13 17:51:22.594000-06:00,1715644282594,1715644282594,{},36.0
2024-05-13 17:51:21.535000-06:00,1715644281535,1715644281535,{},37.0
2024-05-13 17:51:20.404000-06:00,1715644280404,1715644280404,{},37.0
2024-05-13 17:51:19.628000-06:00,1715644279628,1715644279628,{},36.0
2024-05-13 17:51:18.522000-06:00,1715644278522,1715644278522,{},37.0
2024-05-13 17:51:17.538000-06:00,1715644277538,1715644277538,{},37.0
2024-05-13 17:51:17.270000-06:00,1715644277270,1715644277270,{},37.0
2024-05-13 17:51:15.368000-06:00,1715644275368,1715644275368,{},37.0
2024-05-13 17:51:14.287000-06:00,1715644274287,1715644274287,{},37.0
2024-05-13 17:51:13.130000-06:00,1715644273130,1715644273130,{},37.0
2024-05-13 17:51:12.089000-06:00,1715644272089,1715644272089,{},37.0
2024-05-13 17:51:11.179000-06:00,1715644271179,1715644271179,{},37.0
2024-05-13 17:51:10.152000-06:00,1715644270152,1715644270152,{},37.0
2024-05-13 17:51:08.995000-06:00,1715644268995,1715644268995,{},37.0
2024-05-13 17:51:08.067000-06:00,1715644268067,1715644268067,{},37.0
2024-05-13 17:51:07.050000-06:00,1715644267050,1715644267050,{},37.0
2024-05-13 17:51:06.010000-06:00,1715644266010,1715644266010,{},37.0
2024-05-13 17:51:04.837000-06:00,1715644264837,1715644264837,{},37.0
2024-05-13 17:51:03.808000-06:00,1715644263808,1715644263808,{},36.0
2024-05-13 17:51:02.914000-06:00,1715644262914,1715644262914,{},37.0
2024-05-13 17:51:01.858000-06:00,1715644261858,1715644261858,{},37.0
2024-05-13 17:51:00.820000-06:00,1715644260820,1715644260820,{},37.0
2024-05-13 17:50:59.788000-06:00,1715644259788,1715644259788,{},37.0
2024-05-13 17:50:58.794000-06:00,1715644258794,1715644258794,{},37.0
2024-05-13 17:50:57.727000-06:00,1715644257727,1715644257727,{},37.0
2024-05-13 17:50:56.546000-06:00,1715644256546,1715644256546,{},38.0
2024-05-13 17:50:55.509000-06:00,1715644255509,1715644255509,{},37.0
2024-05-13 17:50:54.617000-06:00,1715644254617,1715644254617,{},37.0
2024-05-13 17:50:53.589000-06:00,1715644253589,1715644253589,{},37.0
2024-05-13 17:50:52.531000-06:00,1715644252531,1715644252531,{},37.0
2024-05-13 17:50:51.503000-06:00,1715644251503,1715644251503,{},38.0
2024-05-13 17:50:50.485000-06:00,1715644250485,1715644250485,{},37.0
2024-05-13 17:50:49.424000-06:00,1715644249424,1715644249424,{},37.0
2024-05-13 17:50:48.379000-06:00,1715644248379,1715644248379,{},38.0
2024-05-13 17:50:47.353000-06:00,1715644247353,1715644247353,{},38.0
2024-05-13 17:50:46.362000-06:00,1715644246362,1715644246362,{},37.0
2024-05-13 17:50:45.303000-06:00,1715644245303,1715644245303,{},38.0
2024-05-13 17:50:44.233000-06:00,1715644244233,1715644244233,{},38.0
2024-05-13 17:50:43.195000-06:00,1715644243195,1715644243195,{},38.0
2024-05-13 17:50:42.170000-06:00,1715644242170,1715644242170,{},38.0
2024-05-13 17:50:41.133000-06:00,1715644241133,1715644241133,{},38.0
2024-05-13 17:50:40.095000-06:00,1715644240095,1715644240095,{},38.0
2024-05-13 17:50:39.052000-06:00,1715644239052,1715644239052,{},38.0
2024-05-13 17:50:38.023000-06:00,1715644238023,1715644238023,{},37.0
2024-05-13 17:50:37.014000-06:00,1715644237014,1715644237014,{},38.0
2024-05-13 17:50:35.975000-06:00,1715644235975,1715644235975,{},38.0
2024-05-13 17:50:35.007000-06:00,1715644235007,1715644235007,{},38.0
2024-05-13 17:50:33.861000-06:00,1715644233861,1715644233861,{},38.0
2024-05-13 17:50:32.997000-06:00,1715644232997,1715644232997,{},38.0
2024-05-13 17:50:31.978000-06:00,1715644231978,1715644231978,{},38.0
2024-05-13 17:50:30.964000-06:00,1715644230964,1715644230964,{},38.0
2024-05-13 17:50:29.991000-06:00,1715644229991,1715644229991,{},38.0
2024-05-13 17:50:29.715000-06:00,1715644229715,1715644229715,{},38.0
2024-05-13 17:50:27.666000-06:00,1715644227666,1715644227666,{},38.0
2024-05-13 17:50:26.705000-06:00,1715644226705,1715644226705,{},38.0
2024-05-13 17:50:25.460000-06:00,1715644225460,1715644225460,{},38.0
2024-05-13 17:50:24.579000-06:00,1715644224579,1715644224579,{},38.0
2024-05-13 17:50:23.517000-06:00,1715644223517,1715644223517,{},38.0
2024-05-13 17:50:22.498000-06:00,1715644222498,1715644222498,{},38.0
2024-05-13 17:50:21.465000-06:00,1715644221465,1715644221465,{},38.0
2024-05-13 17:50:20.402000-06:00,1715644220402,1715644220402,{},38.0
2024-05-13 17:50:19.385000-06:00,1715644219385,1715644219385,{},38.0
2024-05-13 17:50:18.350000-06:00,1715644218350,1715644218350,{},38.0
2024-05-13 17:50:17.292000-06:00,1715644217292,1715644217292,{},38.0
2024-05-13 17:50:16.271000-06:00,1715644216271,1715644216271,{},38.0
2024-05-13 17:50:15.238000-06:00,1715644215238,1715644215238,{},38.0
2024-05-13 17:50:14.205000-06:00,1715644214205,1715644214205,{},38.0
2024-05-13 17:50:13.164000-06:00,1715644213164,1715644213164,{},38.0
2024-05-13 17:50:12.120000-06:00,1715644212120,1715644212120,{},38.0
2024-05-13 17:50:11.098000-06:00,1715644211098,1715644211098,{},39.0
2024-05-13 17:50:09.914000-06:00,1715644209914,1715644209914,{},39.0
2024-05-13 17:50:09.010000-06:00,1715644209010,1715644209010,{},39.0
2024-05-13 17:50:08.002000-06:00,1715644208002,1715644208002,{},38.0
2024-05-13 17:50:06.927000-06:00,1715644206927,1715644206927,{},38.0
2024-05-13 17:50:05.913000-06:00,1715644205913,1715644205913,{},39.0
2024-05-13 17:50:04.859000-06:00,1715644204859,1715644204859,{},39.0
2024-05-13 17:50:03.825000-06:00,1715644203825,1715644203825,{},39.0
2024-05-13 17:50:02.784000-06:00,1715644202784,1715644202784,{},39.0
2024-05-13 17:50:01.748000-06:00,1715644201748,1715644201748,{},39.0
2024-05-13 17:50:00.746000-06:00,1715644200746,1715644200746,{},39.0
2024-05-13 17:49:59.686000-06:00,1715644199686,1715644199686,{},38.0
2024-05-13 17:49:58.674000-06:00,1715644198674,1715644198674,{},39.0
2024-05-13 17:49:57.478000-06:00,1715644197478,1715644197478,{},39.0
2024-05-13 17:49:56.580000-06:00,1715644196580,1715644196580,{},39.0
2024-05-13 17:49:55.562000-06:00,1715644195562,1715644195562,{},39.0
2024-05-13 17:49:54.523000-06:00,1715644194523,1715644194523,{},39.0
2024-05-13 17:49:53.485000-06:00,1715644193485,1715644193485,{},40.0
2024-05-13 17:49:52.296000-06:00,1715644192296,1715644192296,{},40.0
2024-05-13 17:49:51.469000-06:00,1715644191469,1715644191469,{},39.0
2024-05-13 17:49:50.354000-06:00,1715644190354,1715644190354,{},39.0
2024-05-13 17:49:49.188000-06:00,1715644189188,1715644189188,{},39.0
2024-05-13 17:49:48.300000-06:00,1715644188300,1715644188300,{},40.0
2024-05-13 17:49:47.251000-06:00,1715644187251,1715644187251,{},39.0
2024-05-13 17:49:46.215000-06:00,1715644186215,1715644186215,{},39.0
2024-05-13 17:49:45.215000-06:00,1715644185215,1715644185215,{},40.0
2024-05-13 17:49:44.144000-06:00,1715644184144,1715644184144,{},40.0
2024-05-13 17:49:43.118000-06:00,1715644183118,1715644183118,{},40.0
2024-05-13 17:49:41.935000-06:00,1715644181935,1715644181935,{},40.0
2024-05-13 17:49:41.024000-06:00,1715644181024,1715644181024,{},40.0
2024-05-13 17:49:39.865000-06:00,1715644179865,1715644179865,{},40.0
2024-05-13 17:49:38.959000-06:00,1715644178959,1715644178959,{},40.0
2024-05-13 17:49:37.809000-06:00,1715644177809,1715644177809,{},40.0
2024-05-13 17:49:36.911000-06:00,1715644176911,1715644176911,{},40.0
2024-05-13 17:49:35.874000-06:00,1715644175874,1715644175874,{},40.0
2024-05-13 17:49:34.805000-06:00,1715644174805,1715644174805,{},40.0
2024-05-13 17:49:33.774000-06:00,1715644173774,1715644173774,{},40.0
2024-05-13 17:49:32.796000-06:00,1715644172796,1715644172796,{},40.0
2024-05-13 17:49:31.713000-06:00,1715644171713,1715644171713,{},40.0
2024-05-13 17:49:30.663000-06:00,1715644170663,1715644170663,{},40.0
2024-05-13 17:49:29.510000-06:00,1715644169510,1715644169510,{},40.0
2024-05-13 17:49:28.592000-06:00,1715644168592,1715644168592,{},40.0
2024-05-13 17:49:27.455000-06:00,1715644167455,1715644167455,{},40.0
2024-05-13 17:49:26.525000-06:00,1715644166525,1715644166525,{},40.0
2024-05-13 17:49:25.495000-06:00,1715644165495,1715644165495,{},40.0
2024-05-13 17:49:24.442000-06:00,1715644164442,1715644164442,{},40.0
2024-05-13 17:49:23.289000-06:00,1715644163289,1715644163289,{},40.0
